21:15:36.462 INFO  NativeLibraryLoader - Loading libgkl_compression.so from jar:file:/gpfs/apps/haswell/software/java-jdk-1.8.0_92/gatk/4.0.6.0/gatk-package-4.0.6.0-local.jar!/com/intel/gkl/native/libgkl_compression.so
21:15:36.485 WARN  NativeLibraryLoader - Unable to load libgkl_compression.so from native/libgkl_compression.so (/tmp/mleukam/libgkl_compression5931434480644994429.so: /tmp/mleukam/libgkl_compression5931434480644994429.so: failed to map segment from shared object: Operation not permitted)
21:15:36.487 INFO  NativeLibraryLoader - Loading libgkl_compression.so from jar:file:/gpfs/apps/haswell/software/java-jdk-1.8.0_92/gatk/4.0.6.0/gatk-package-4.0.6.0-local.jar!/com/intel/gkl/native/libgkl_compression.so
21:15:36.506 WARN  NativeLibraryLoader - Unable to load libgkl_compression.so from native/libgkl_compression.so (/tmp/mleukam/libgkl_compression7364374141984639527.so: /tmp/mleukam/libgkl_compression7364374141984639527.so: failed to map segment from shared object: Operation not permitted)
21:15:36.683 INFO  BaseRecalibrator - ------------------------------------------------------------
21:15:36.683 INFO  BaseRecalibrator - The Genome Analysis Toolkit (GATK) v4.0.6.0
21:15:36.684 INFO  BaseRecalibrator - For support and documentation go to https://software.broadinstitute.org/gatk/
21:15:36.685 INFO  BaseRecalibrator - Executing as mleukam@cri16cn047 on Linux v2.6.32-573.12.1.el6.x86_64 amd64
21:15:36.685 INFO  BaseRecalibrator - Java runtime: Java HotSpot(TM) 64-Bit Server VM v1.8.0_92-b14
21:15:36.686 INFO  BaseRecalibrator - Start Date/Time: February 17, 2019 9:15:36 PM CST
21:15:36.686 INFO  BaseRecalibrator - ------------------------------------------------------------
21:15:36.686 INFO  BaseRecalibrator - ------------------------------------------------------------
21:15:36.687 INFO  BaseRecalibrator - HTSJDK Version: 2.16.0
21:15:36.687 INFO  BaseRecalibrator - Picard Version: 2.18.7
21:15:36.687 INFO  BaseRecalibrator - HTSJDK Defaults.COMPRESSION_LEVEL : 2
21:15:36.687 INFO  BaseRecalibrator - HTSJDK Defaults.USE_ASYNC_IO_READ_FOR_SAMTOOLS : false
21:15:36.687 INFO  BaseRecalibrator - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_SAMTOOLS : true
21:15:36.687 INFO  BaseRecalibrator - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_TRIBBLE : false
21:15:36.687 INFO  BaseRecalibrator - Deflater: JdkDeflater
21:15:36.688 INFO  BaseRecalibrator - Inflater: JdkInflater
21:15:36.688 INFO  BaseRecalibrator - GCS max retries/reopens: 20
21:15:36.688 INFO  BaseRecalibrator - Using google-cloud-java patch 6d11bef1c81f885c26b2b56c8616b7a705171e4f from https://github.com/droazen/google-cloud-java/tree/dr_all_nio_fixes
21:15:36.688 INFO  BaseRecalibrator - Initializing engine
21:15:37.266 WARN  IntelDeflaterFactory - IntelInflater is not supported, using Java.util.zip.Inflater
21:15:37.273 WARN  IntelDeflaterFactory - IntelInflater is not supported, using Java.util.zip.Inflater
21:15:37.720 INFO  FeatureManager - Using codec VCFCodec to read file file:///scratch/mleukam/mouse/mgp.v5.merged.indels.dbSNP142.normed.vcf
21:15:37.959 INFO  FeatureManager - Using codec VCFCodec to read file file:///scratch/mleukam/mouse/mgp.v5.merged.snps_all.dbSNP142.vcf
21:15:38.070 INFO  BaseRecalibrator - Done initializing engine
21:15:38.107 INFO  BaseRecalibrationEngine - The covariates being used here: 
21:15:38.108 INFO  BaseRecalibrationEngine - 	ReadGroupCovariate
21:15:38.108 INFO  BaseRecalibrationEngine - 	QualityScoreCovariate
21:15:38.108 INFO  BaseRecalibrationEngine - 	ContextCovariate
21:15:38.108 INFO  BaseRecalibrationEngine - 	CycleCovariate
21:15:38.112 INFO  ProgressMeter - Starting traversal
21:15:38.113 INFO  ProgressMeter -        Current Locus  Elapsed Minutes       Reads Processed     Reads/Minute
21:42:30.111 INFO  ProgressMeter -         10:120503343             26.9              61970000        2306578.5
21:42:40.132 INFO  ProgressMeter -         10:121233253             27.0              62360000        2306757.6
21:42:50.130 INFO  ProgressMeter -         10:121906717             27.2              62743000        2306703.9
21:43:00.144 INFO  ProgressMeter -         10:122650059             27.4              63124000        2306559.6
21:43:10.157 INFO  ProgressMeter -         10:123318147             27.5              63508000        2306525.9
21:43:20.165 INFO  ProgressMeter -         10:124063470             27.7              63897000        2306678.7
21:43:30.169 INFO  ProgressMeter -         10:124895678             27.9              64281000        2306660.0
21:43:40.179 INFO  ProgressMeter -         10:125632335             28.0              64667000        2306700.4
21:43:50.184 INFO  ProgressMeter -         10:126340762             28.2              65051000        2306676.3
21:44:00.202 INFO  ProgressMeter -         10:127035685             28.4              65437000        2306706.6
21:44:10.235 INFO  ProgressMeter -         10:127691443             28.5              65832000        2307045.3
21:44:20.234 INFO  ProgressMeter -         10:128347268             28.7              66227000        2307398.8
21:44:30.246 INFO  ProgressMeter -         10:128995049             28.9              66627000        2307917.5
21:44:40.259 INFO  ProgressMeter -         10:129839787             29.0              67015000        2308015.5
21:44:50.276 INFO  ProgressMeter -           11:3100536             29.2              67407000        2308244.2
21:45:00.280 INFO  ProgressMeter -           11:3140774             29.4              67849000        2310191.0
21:45:10.281 INFO  ProgressMeter -           11:3160428             29.5              68278000        2311677.0
21:45:20.296 INFO  ProgressMeter -           11:3182442             29.7              68707000        2313129.5
21:45:30.313 INFO  ProgressMeter -           11:3366235             29.9              69127000        2314261.8
21:45:40.334 INFO  ProgressMeter -           11:4025913             30.0              69526000        2314677.3
21:45:50.344 INFO  ProgressMeter -           11:4711412             30.2              69923000        2315036.0
21:46:00.346 INFO  ProgressMeter -           11:5368837             30.4              70317000        2315302.2
21:46:10.348 INFO  ProgressMeter -           11:6045464             30.5              70711000        2315566.7
21:46:20.353 INFO  ProgressMeter -           11:6711040             30.7              71106000        2315854.6
21:46:30.373 INFO  ProgressMeter -           11:7403101             30.9              71498000        2316024.7
21:46:40.393 INFO  ProgressMeter -           11:8166330             31.0              71886000        2316064.2
21:46:50.401 INFO  ProgressMeter -           11:8833136             31.2              72279000        2316279.5
21:47:00.409 INFO  ProgressMeter -           11:9554693             31.4              72668000        2316362.6
21:47:10.409 INFO  ProgressMeter -          11:10329476             31.5              73051000        2316265.5
21:47:20.426 INFO  ProgressMeter -          11:11124957             31.7              73438000        2316275.0
21:47:30.444 INFO  ProgressMeter -          11:11872856             31.9              73829000        2316408.6
21:47:40.461 INFO  ProgressMeter -          11:12576411             32.0              74222000        2316612.9
21:47:50.460 INFO  ProgressMeter -          11:13389019             32.2              74607000        2316572.7
21:48:00.483 INFO  ProgressMeter -          11:14209478             32.4              74989000        2316418.8
21:48:10.503 INFO  ProgressMeter -          11:15030783             32.5              75367000        2316145.9
21:48:20.518 INFO  ProgressMeter -          11:15901790             32.7              75747000        2315944.0
21:48:30.542 INFO  ProgressMeter -          11:16720131             32.9              76131000        2315855.2
21:48:40.564 INFO  ProgressMeter -          11:17413348             33.0              76517000        2315831.4
21:48:50.584 INFO  ProgressMeter -          11:18171414             33.2              76903000        2315810.2
21:49:00.602 INFO  ProgressMeter -          11:18965273             33.4              77288000        2315758.0
21:49:10.617 INFO  ProgressMeter -          11:19670277             33.5              77684000        2316040.1
21:49:20.620 INFO  ProgressMeter -          11:20337889             33.7              78071000        2316066.1
21:49:30.621 INFO  ProgressMeter -          11:20985989             33.9              78463000        2316241.8
21:49:40.636 INFO  ProgressMeter -          11:21704992             34.0              78856000        2316429.2
21:49:50.650 INFO  ProgressMeter -          11:22464728             34.2              79249000        2316616.0
21:50:00.673 INFO  ProgressMeter -          11:23141178             34.4              79644000        2316849.0
21:50:10.683 INFO  ProgressMeter -          11:23883228             34.5              80045000        2317269.1
21:50:20.686 INFO  ProgressMeter -          11:24576433             34.7              80441000        2317547.7
21:50:30.701 INFO  ProgressMeter -          11:25355579             34.9              80839000        2317867.8
21:50:40.700 INFO  ProgressMeter -          11:26125017             35.0              81234000        2318115.7
21:50:50.721 INFO  ProgressMeter -          11:26924264             35.2              81622000        2318139.5
21:51:00.741 INFO  ProgressMeter -          11:27715455             35.4              82004000        2317995.6
21:51:10.754 INFO  ProgressMeter -          11:28569768             35.5              82384000        2317802.2
21:51:20.761 INFO  ProgressMeter -          11:29324016             35.7              82777000        2317982.2
21:51:30.761 INFO  ProgressMeter -          11:30078102             35.9              83172000        2318223.9
21:51:40.769 INFO  ProgressMeter -          11:30805092             36.0              83558000        2318206.1
21:51:50.779 INFO  ProgressMeter -          11:31571978             36.2              83935000        2317936.7
21:52:00.795 INFO  ProgressMeter -          11:32238880             36.4              84328000        2318102.2
21:52:10.796 INFO  ProgressMeter -          11:32907916             36.5              84725000        2318392.6
21:52:20.812 INFO  ProgressMeter -          11:33628402             36.7              85122000        2318664.5
21:52:30.823 INFO  ProgressMeter -          11:34294615             36.9              85513000        2318781.8
21:52:40.825 INFO  ProgressMeter -          11:35062247             37.0              85907000        2318977.9
21:52:50.841 INFO  ProgressMeter -          11:35712936             37.2              86294000        2318974.8
21:53:00.842 INFO  ProgressMeter -          11:36376195             37.4              86680000        2318960.5
21:53:10.853 INFO  ProgressMeter -          11:37085805             37.5              87074000        2319149.1
21:53:20.860 INFO  ProgressMeter -          11:37882582             37.7              87469000        2319366.7
21:53:30.880 INFO  ProgressMeter -          11:38698397             37.9              87854000        2319305.1
21:53:40.901 INFO  ProgressMeter -          11:39563867             38.0              88242000        2319321.8
21:53:50.904 INFO  ProgressMeter -          11:40371690             38.2              88627000        2319278.1
21:54:00.924 INFO  ProgressMeter -          11:41184135             38.4              89014000        2319269.8
21:54:10.930 INFO  ProgressMeter -          11:42011020             38.5              89394000        2319094.0
21:54:20.953 INFO  ProgressMeter -          11:42815347             38.7              89784000        2319161.0
21:54:30.966 INFO  ProgressMeter -          11:43531855             38.9              90171000        2319161.3
21:54:40.966 INFO  ProgressMeter -          11:44204151             39.0              90563000        2319301.4
21:54:50.988 INFO  ProgressMeter -          11:44896280             39.2              90953000        2319366.7
21:55:01.003 INFO  ProgressMeter -          11:45618105             39.4              91345000        2319490.1
21:55:11.010 INFO  ProgressMeter -          11:46299253             39.5              91728000        2319392.7
21:55:21.027 INFO  ProgressMeter -          11:47013341             39.7              92101000        2319034.6
21:55:31.041 INFO  ProgressMeter -          11:47739217             39.9              92488000        2319034.4
21:55:41.061 INFO  ProgressMeter -          11:48498001             40.0              92878000        2319101.4
21:55:51.083 INFO  ProgressMeter -          11:49248239             40.2              93266000        2319117.1
21:56:01.100 INFO  ProgressMeter -          11:49933367             40.4              93651000        2319063.2
21:56:11.110 INFO  ProgressMeter -          11:50571225             40.5              94040000        2319115.1
21:56:21.120 INFO  ProgressMeter -          11:51243738             40.7              94422000        2318995.5
21:56:31.119 INFO  ProgressMeter -          11:51917939             40.9              94815000        2319154.5
21:56:41.132 INFO  ProgressMeter -          11:52595270             41.1              95206000        2319251.3
21:56:51.148 INFO  ProgressMeter -          11:53283211             41.2              95602000        2319465.8
21:57:01.163 INFO  ProgressMeter -          11:53973740             41.4              95994000        2319582.8
21:57:11.180 INFO  ProgressMeter -          11:54501360             41.6              96389000        2319769.2
21:57:21.202 INFO  ProgressMeter -          11:55171827             41.7              96781000        2319877.6
21:57:31.217 INFO  ProgressMeter -          11:55872961             41.9              97171000        2319944.7
21:57:41.219 INFO  ProgressMeter -          11:56603717             42.1              97558000        2319950.1
21:57:51.224 INFO  ProgressMeter -          11:57296897             42.2              97943000        2319906.2
21:58:01.246 INFO  ProgressMeter -          11:57997832             42.4              98327000        2319823.6
21:58:11.251 INFO  ProgressMeter -          11:58691313             42.6              98709000        2319711.9
21:58:21.261 INFO  ProgressMeter -          11:59321062             42.7              99090000        2319574.1
21:58:31.270 INFO  ProgressMeter -          11:59956035             42.9              99483000        2319710.8
21:58:41.272 INFO  ProgressMeter -          11:60586385             43.1              99877000        2319880.4
21:58:51.291 INFO  ProgressMeter -          11:61270970             43.2             100257000        2319709.6
21:59:01.296 INFO  ProgressMeter -          11:61938569             43.4             100649000        2319829.2
21:59:11.307 INFO  ProgressMeter -          11:62618825             43.6             101035000        2319804.8
21:59:21.316 INFO  ProgressMeter -          11:63283795             43.7             101420000        2319759.5
21:59:31.333 INFO  ProgressMeter -          11:63980762             43.9             101807000        2319753.0
21:59:41.344 INFO  ProgressMeter -          11:64672872             44.1             102191000        2319683.8
21:59:51.348 INFO  ProgressMeter -          11:65342298             44.2             102573000        2319576.8
22:00:01.350 INFO  ProgressMeter -          11:66045207             44.4             102961000        2319605.8
22:00:11.364 INFO  ProgressMeter -          11:66767685             44.6             103354000        2319737.3
22:00:21.371 INFO  ProgressMeter -          11:67445289             44.7             103737000        2319650.2
22:00:31.375 INFO  ProgressMeter -          11:68112659             44.9             104119000        2319544.1
22:00:41.387 INFO  ProgressMeter -          11:68774267             45.1             104509000        2319609.5
22:00:51.400 INFO  ProgressMeter -          11:69422914             45.2             104903000        2319762.0
22:01:01.408 INFO  ProgressMeter -          11:70066419             45.4             105295000        2319873.5
22:01:11.420 INFO  ProgressMeter -          11:70730424             45.6             105686000        2319958.9
22:01:21.422 INFO  ProgressMeter -          11:71485424             45.7             106055000        2319571.0
22:01:31.445 INFO  ProgressMeter -          11:72154321             45.9             106445000        2319625.8
22:01:41.451 INFO  ProgressMeter -          11:72842531             46.1             106841000        2319825.6
22:01:51.457 INFO  ProgressMeter -          11:73536369             46.2             107236000        2320000.7
22:02:01.466 INFO  ProgressMeter -          11:74338580             46.4             107625000        2320043.5
22:02:11.470 INFO  ProgressMeter -          11:75011260             46.6             108022000        2320262.0
22:02:21.477 INFO  ProgressMeter -          11:75653692             46.7             108416000        2320412.2
22:02:31.502 INFO  ProgressMeter -          11:76313535             46.9             108807000        2320485.8
22:02:41.514 INFO  ProgressMeter -          11:76997930             47.1             109195000        2320499.3
22:02:51.515 INFO  ProgressMeter -          11:77736233             47.2             109590000        2320673.2
22:03:01.519 INFO  ProgressMeter -          11:78385400             47.4             109987000        2320887.2
22:03:11.542 INFO  ProgressMeter -          11:79049255             47.6             110383000        2321060.0
22:03:21.547 INFO  ProgressMeter -          11:79749446             47.7             110778000        2321226.9
22:03:31.570 INFO  ProgressMeter -          11:80466446             47.9             111166000        2321231.9
22:03:41.590 INFO  ProgressMeter -          11:81148046             48.1             111555000        2321260.9
22:03:51.613 INFO  ProgressMeter -          11:81826749             48.2             111943000        2321264.9
22:04:01.619 INFO  ProgressMeter -          11:82512971             48.4             112333000        2321324.6
22:04:11.686 INFO  ProgressMeter -          11:83230663             48.6             112721000        2321294.2
22:04:21.696 INFO  ProgressMeter -          11:83900779             48.7             113114000        2321411.8
22:04:31.706 INFO  ProgressMeter -          11:84611478             48.9             113513000        2321651.3
22:04:41.724 INFO  ProgressMeter -          11:85335444             49.1             113911000        2321862.5
22:04:51.737 INFO  ProgressMeter -          11:86020552             49.2             114314000        2322177.8
22:05:01.759 INFO  ProgressMeter -          11:86740455             49.4             114709000        2322321.9
22:05:11.767 INFO  ProgressMeter -          11:87439833             49.6             115105000        2322496.2
22:05:21.782 INFO  ProgressMeter -          11:88104412             49.7             115495000        2322543.2
22:05:31.797 INFO  ProgressMeter -          11:88765729             49.9             115884000        2322569.8
22:05:41.807 INFO  ProgressMeter -          11:89467180             50.1             116266000        2322461.1
22:05:51.827 INFO  ProgressMeter -          11:90174885             50.2             116646000        2322304.0
22:06:01.832 INFO  ProgressMeter -          11:90858726             50.4             117029000        2322219.8
22:06:11.851 INFO  ProgressMeter -          11:91657188             50.6             117409000        2322066.0
22:06:21.870 INFO  ProgressMeter -          11:92473519             50.7             117788000        2321893.6
22:06:31.892 INFO  ProgressMeter -          11:93257272             50.9             118171000        2321798.7
22:06:41.904 INFO  ProgressMeter -          11:93957200             51.1             118555000        2321731.5
22:06:51.924 INFO  ProgressMeter -          11:94621565             51.2             118943000        2321736.8
22:07:01.935 INFO  ProgressMeter -          11:95298935             51.4             119329000        2321709.9
22:07:11.958 INFO  ProgressMeter -          11:95965455             51.6             119718000        2321732.3
22:07:21.966 INFO  ProgressMeter -          11:96661883             51.7             120105000        2321727.2
22:07:32.079 INFO  ProgressMeter -          11:97301993             51.9             120496000        2321720.9
22:07:42.080 INFO  ProgressMeter -          11:97976231             52.1             120888000        2321817.1
22:07:52.085 INFO  ProgressMeter -          11:98653572             52.2             121275000        2321814.0
22:08:02.086 INFO  ProgressMeter -          11:99299585             52.4             121662000        2321813.8
22:08:12.100 INFO  ProgressMeter -         11:100000548             52.6             122045000        2321728.0
22:08:22.110 INFO  ProgressMeter -         11:100647024             52.7             122429000        2321664.7
22:08:32.133 INFO  ProgressMeter -         11:101296276             52.9             122819000        2321705.6
22:08:42.141 INFO  ProgressMeter -         11:101957701             53.1             123205000        2321681.8
22:08:52.161 INFO  ProgressMeter -         11:102620343             53.2             123590000        2321630.7
22:09:02.177 INFO  ProgressMeter -         11:103286258             53.4             123978000        2321639.0
22:09:12.188 INFO  ProgressMeter -         11:103984580             53.6             124373000        2321781.5
22:09:22.188 INFO  ProgressMeter -         11:104668986             53.7             124759000        2321763.6
22:09:32.194 INFO  ProgressMeter -         11:105410366             53.9             125146000        2321760.0
22:09:42.214 INFO  ProgressMeter -         11:106127403             54.1             125542000        2321912.9
22:09:52.223 INFO  ProgressMeter -         11:106792324             54.2             125931000        2321943.6
22:10:02.228 INFO  ProgressMeter -         11:107466934             54.4             126320000        2321977.7
22:10:12.251 INFO  ProgressMeter -         11:108145321             54.6             126704000        2321905.8
22:10:22.252 INFO  ProgressMeter -         11:108849540             54.7             127084000        2321777.5
22:10:32.355 INFO  ProgressMeter -         11:109502409             54.9             127473000        2321742.0
22:10:42.365 INFO  ProgressMeter -         11:110202694             55.1             127861000        2321753.9
22:10:52.372 INFO  ProgressMeter -         11:110931552             55.2             128245000        2321695.4
22:11:02.389 INFO  ProgressMeter -         11:111680495             55.4             128626000        2321576.2
22:11:12.397 INFO  ProgressMeter -         11:112437211             55.6             129012000        2321553.9
22:11:22.403 INFO  ProgressMeter -         11:113134483             55.7             129397000        2321515.2
22:11:32.424 INFO  ProgressMeter -         11:113788611             55.9             129773000        2321305.3
22:11:42.443 INFO  ProgressMeter -         11:114485792             56.1             130157000        2321240.8
22:11:52.444 INFO  ProgressMeter -         11:115184329             56.2             130535000        2321082.3
22:12:02.455 INFO  ProgressMeter -         11:115819704             56.4             130920000        2321042.0
22:12:12.457 INFO  ProgressMeter -         11:116430713             56.6             131300000        2320919.7
22:12:22.470 INFO  ProgressMeter -         11:117115877             56.7             131682000        2320825.9
22:12:32.492 INFO  ProgressMeter -         11:117777055             56.9             132068000        2320796.8
22:12:42.500 INFO  ProgressMeter -         11:118416724             57.1             132455000        2320794.9
22:12:52.513 INFO  ProgressMeter -         11:119067670             57.2             132840000        2320754.7
22:13:02.529 INFO  ProgressMeter -         11:119723387             57.4             133227000        2320747.6
22:13:12.530 INFO  ProgressMeter -         11:120332379             57.6             133624000        2320924.2
22:13:22.545 INFO  ProgressMeter -         11:120933799             57.7             134015000        2320986.5
22:13:32.559 INFO  ProgressMeter -         11:121580914             57.9             134407000        2321066.4
22:13:42.655 INFO  ProgressMeter -           12:3109912             58.1             134708000        2319526.3
22:13:52.656 INFO  ProgressMeter -           12:3185103             58.2             134791000        2314311.2
22:14:02.662 INFO  ProgressMeter -           12:3869579             58.4             135179000        2314346.3
22:14:12.679 INFO  ProgressMeter -           12:4556777             58.6             135571000        2314442.2
22:14:22.686 INFO  ProgressMeter -           12:5236025             58.7             135961000        2314510.2
22:14:32.700 INFO  ProgressMeter -           12:5935527             58.9             136346000        2314488.2
22:14:42.722 INFO  ProgressMeter -           12:6732275             59.1             136733000        2314495.1
22:14:52.731 INFO  ProgressMeter -           12:7500710             59.2             137117000        2314459.7
22:15:02.743 INFO  ProgressMeter -           12:8207823             59.4             137507000        2314523.5
22:15:12.756 INFO  ProgressMeter -           12:8891501             59.6             137899000        2314619.9
22:15:22.776 INFO  ProgressMeter -           12:9582674             59.7             138289000        2314678.5
22:15:32.783 INFO  ProgressMeter -          12:10357395             59.9             138677000        2314710.4
22:15:42.783 INFO  ProgressMeter -          12:11111588             60.1             139060000        2314664.0
22:15:52.793 INFO  ProgressMeter -          12:11860379             60.2             139442000        2314594.9
22:16:02.799 INFO  ProgressMeter -          12:12578699             60.4             139826000        2314561.9
22:16:12.819 INFO  ProgressMeter -          12:13250779             60.6             140213000        2314569.6
22:16:22.839 INFO  ProgressMeter -          12:13962538             60.7             140603000        2314626.7
22:16:32.852 INFO  ProgressMeter -          12:14743702             60.9             140987000        2314589.4
22:16:42.852 INFO  ProgressMeter -          12:15570179             61.1             141363000        2314429.5
22:16:52.852 INFO  ProgressMeter -          12:16258686             61.2             141755000        2314531.7
22:17:02.868 INFO  ProgressMeter -          12:16912591             61.4             142134000        2314411.7
22:17:12.873 INFO  ProgressMeter -          12:17592116             61.6             142521000        2314429.1
22:17:22.881 INFO  ProgressMeter -          12:18237505             61.7             142907000        2314428.3
22:17:32.894 INFO  ProgressMeter -          12:18802089             61.9             143303000        2314586.0
22:17:42.911 INFO  ProgressMeter -          12:19611807             62.1             143676000        2314369.8
22:17:53.014 INFO  ProgressMeter -          12:20302727             62.2             144057000        2314230.0
22:18:03.030 INFO  ProgressMeter -          12:21088726             62.4             144435000        2314096.7
22:18:13.065 INFO  ProgressMeter -          12:21955903             62.6             144807000        2313856.5
22:18:23.067 INFO  ProgressMeter -          12:23225308             62.7             145150000        2313175.7
22:18:33.088 INFO  ProgressMeter -          12:24408402             62.9             145499000        2312582.2
22:18:43.103 INFO  ProgressMeter -          12:25053059             63.1             145882000        2312534.5
22:18:53.104 INFO  ProgressMeter -          12:25731246             63.2             146271000        2312590.5
22:19:03.117 INFO  ProgressMeter -          12:26411332             63.4             146652000        2312512.7
22:19:13.124 INFO  ProgressMeter -          12:27109084             63.6             147031000        2312407.5
22:19:23.147 INFO  ProgressMeter -          12:27828889             63.8             147413000        2312340.2
22:19:33.167 INFO  ProgressMeter -          12:28522279             63.9             147793000        2312245.0
22:19:43.181 INFO  ProgressMeter -          12:29172116             64.1             148179000        2312245.2
22:19:53.200 INFO  ProgressMeter -          12:29853815             64.3             148563000        2312212.4
22:20:03.202 INFO  ProgressMeter -          12:30527030             64.4             148942000        2312112.9
22:20:13.220 INFO  ProgressMeter -          12:31239278             64.6             149323000        2312034.2
22:20:23.227 INFO  ProgressMeter -          12:31940749             64.8             149712000        2312086.6
22:20:33.243 INFO  ProgressMeter -          12:32635913             64.9             150095000        2312040.9
22:20:43.246 INFO  ProgressMeter -          12:33286331             65.1             150481000        2312049.3
22:20:53.259 INFO  ProgressMeter -          12:34044670             65.3             150863000        2311990.4
22:21:03.267 INFO  ProgressMeter -          12:34801168             65.4             151251000        2312026.5
22:21:13.276 INFO  ProgressMeter -          12:35529620             65.6             151632000        2311955.1
22:21:23.300 INFO  ProgressMeter -          12:36261285             65.8             152017000        2311936.0
22:21:33.303 INFO  ProgressMeter -          12:37021715             65.9             152398000        2311868.7
22:21:43.317 INFO  ProgressMeter -          12:37847463             66.1             152777000        2311765.0
22:21:53.331 INFO  ProgressMeter -          12:38675663             66.3             153157000        2311677.0
22:22:03.336 INFO  ProgressMeter -          12:39452072             66.4             153543000        2311684.9
22:22:13.347 INFO  ProgressMeter -          12:40183925             66.6             153933000        2311749.4
22:22:23.365 INFO  ProgressMeter -          12:40848148             66.8             154320000        2311764.7
22:22:33.369 INFO  ProgressMeter -          12:41595902             66.9             154706000        2311772.9
